video_id,comment_text,likes,replies,comment_published_at,clean_comment,sentiment_score,sentiment_label,disengagement_keyword_flag
aJMxLPu9x_M,Mac book neo❌ Mac book m1✅,0,0,2026-03-20T07:36:00Z,mac book neo mac book m1,0.0,neutral,0
aJMxLPu9x_M,Bakwas laptop h 69999 rs ka😊,0,0,2026-03-19T17:19:17Z,bakwas laptop h 69999 rs ka,0.0,neutral,0
aJMxLPu9x_M,Looks like he is trying to sell us the neo 😅,3,0,2026-03-19T15:47:08Z,looks like he is trying to sell us the neo,0.0,neutral,0
aJMxLPu9x_M,Hello bhaiya ji 🙏 hamse purana shika our not our 3 Hajar bhi lelo please bhaiya ji 🙏 hame iphone 17pro Max dedo please bhaiya ji 🙏,0,0,2026-03-19T15:31:42Z,hello bhaiya ji hamse purana shika our not our 3 hajar bhi lelo please bhaiya ji hame iphone 17pro max dedo please bhaiya ji,0.0,neutral,0
aJMxLPu9x_M,Isse acha to macbook air m2 leleo bhai😂,0,0,2026-03-19T13:59:18Z,isse acha to macbook air m2 leleo bhai,0.0,neutral,0
aJMxLPu9x_M,Sir im Samsung fan ❤🎉,0,0,2026-03-19T12:13:41Z,sir im samsung fan,0.0,neutral,0
aJMxLPu9x_M,Guruji - waiting for you to land in Dubai and go to Gym. You said 10 days back that everything is normal and yeh media wale bahut bada chadake logon ko daraare...hope you landed in Dubai and started Gym....,0,0,2026-03-19T12:10:31Z,guruji waiting for you to land in dubai and go to gym you said 10 days back that everything is normal and yeh media wale bahut bada chadake logon ko daraare hope you landed in dubai and started gym,-0.5,negative,1
aJMxLPu9x_M,Will it work for engineering 🤔??,0,0,2026-03-19T11:01:42Z,will it work for engineering,0.0,neutral,0
aJMxLPu9x_M,guruji❤❤❤❤😂,0,0,2026-03-19T09:58:39Z,guruji,0.0,neutral,0
aJMxLPu9x_M,Kitna commission milgya chhatne ka,0,0,2026-03-19T08:42:11Z,kitna commission milgya chhatne ka,0.0,neutral,0
aJMxLPu9x_M,Technical guruji 👍🏻,0,0,2026-03-19T08:03:58Z,technical guruji,0.0,neutral,0
aJMxLPu9x_M,"Ye coding or development, web development kar payega kyoki abh mai B tech 1st year mai admission luga to kya mai ye sir akhe band kar ke kharid sakta hu bad mai rona to nahi padega",1,0,2026-03-19T07:54:39Z,ye coding or development web development kar payega kyoki abh mai b tech 1st year mai admission luga to kya mai ye sir akhe band kar ke kharid sakta hu bad mai rona to nahi padega,-0.5,negative,1
aJMxLPu9x_M,I can do digital marketing in  this?,0,1,2026-03-19T06:35:46Z,i can do digital marketing in this,0.0,neutral,0
aJMxLPu9x_M,But guru ji ne kaha tha 16 gb ram to hona hi chaiye 2026 me,0,0,2026-03-19T04:57:54Z,but guru ji ne kaha tha 16 gb ram to hona hi chaiye 2026 me,0.0,neutral,0
aJMxLPu9x_M,Sirf tareef ke pull bandh rhe hai 😂....59k me windows laptop acche milte hai coding ke liye aurr gaming bhi ....ye fatt jayega coding mr,0,0,2026-03-19T04:08:11Z,sirf tareef ke pull bandh rhe hai 59k me windows laptop acche milte hai coding ke liye aurr gaming bhi ye fatt jayega coding mr,0.0,neutral,0
aJMxLPu9x_M,Coding???,0,0,2026-03-19T04:06:43Z,coding,0.0,neutral,0
aJMxLPu9x_M,Jai Shree Krishna.,0,0,2026-03-19T03:25:13Z,jai shree krishna,0.0,neutral,0
aJMxLPu9x_M,Gareebo ny AJ Guruji sy laptop chalana b seekh Liya 😂,0,1,2026-03-19T01:30:11Z,gareebo ny aj guruji sy laptop chalana b seekh liya,0.0,neutral,0
aJMxLPu9x_M,Thanks Mr. Gaurav for producing such a knowledgeable review about a new product  which many are curious about to know further. I was here for the first time. Thanks again 🎉,3,0,2026-03-18T22:46:16Z,thanks mr gaurav for producing such a knowledgeable review about a new product which many are curious about to know further i was here for the first time thanks again,0.0,neutral,0
aJMxLPu9x_M,bhai 70 k me windows leke capcut ki jagah adobe premiere pro use kr lunga,0,0,2026-03-18T20:28:57Z,bhai 70 k me windows leke capcut ki jagah adobe premiere pro use kr lunga,0.0,neutral,1
aJMxLPu9x_M,Watching in my Neo 😂,0,0,2026-03-18T19:57:49Z,watching in my neo,0.0,neutral,0
aJMxLPu9x_M,i know this is new product therefore your are excited but after few months you know what is your comments about it ( what ' ' what '' what a fuck $$^^&& what the hack 😁😁😁😆,0,0,2026-03-18T19:35:12Z,i know this is new product therefore your are excited but after few months you know what is your comments about it what what what a fuck what the hack,0.0,neutral,0
aJMxLPu9x_M,what about the windows dell xps. what about the HX . HQ . Hk processors.  what about the open source application in windows . what about the compatibility of windows laptop. windows laptop is all rounder it handle all tasks. games. software. increase RAM / SSD budget laptop  buy window laptop in neo macbook price and then compare both lets see what is difference i am waiting your comparision ( From Saudi Ariba ),0,2,2026-03-18T19:32:39Z,what about the windows dell xps what about the hx hq hk processors what about the open source application in windows what about the compatibility of windows laptop windows laptop is all rounder it handle all tasks games software increase ram ssd budget laptop buy window laptop in neo macbook price and then compare both lets see what is difference i am waiting your comparision from saudi ariba,0.0,neutral,0
aJMxLPu9x_M,"In 2026 is it worth buying MacBook Pro Intel i9 Series Refurbished  laptop , Sir please Reply",0,0,2026-03-18T19:13:26Z,in 2026 is it worth buying macbook pro intel i9 series refurbished laptop sir please reply,0.0,neutral,0
aJMxLPu9x_M,Apple ki chaatna band karo guru,0,0,2026-03-18T18:36:19Z,apple ki chaatna band karo guru,0.0,neutral,0
aJMxLPu9x_M,Gurujii windows ka pta nahi linux kar dega in 4g also😂,0,0,2026-03-18T18:28:30Z,gurujii windows ka pta nahi linux kar dega in 4g also,0.0,neutral,0
aJMxLPu9x_M,Hiiiiii sir,0,0,2026-03-18T18:13:31Z,hiiiiii sir,0.0,neutral,0
aJMxLPu9x_M,Guruji Have Another Level Of Obsession With Apple and It's Products 😂 Guruji ❤ Apple Ecosystem 😅,0,0,2026-03-18T17:51:06Z,guruji have another level of obsession with apple and it s products guruji apple ecosystem,0.0,neutral,0
aJMxLPu9x_M,Guruji just a small suggestion u can make ur intro interesting,0,0,2026-03-18T17:45:47Z,guruji just a small suggestion u can make ur intro interesting,0.5,positive,0
aJMxLPu9x_M,"Software buy krne padenge n
Crack to chalega nhi😢",2,0,2026-03-18T17:43:42Z,software buy krne padenge n crack to chalega nhi,0.0,neutral,1
aJMxLPu9x_M,Kon kon sir ka downfall dekhne aaya hai 😢😊,0,0,2026-03-18T17:37:25Z,kon kon sir ka downfall dekhne aaya hai,0.0,neutral,0
aJMxLPu9x_M,Maine 60k me macbook air m2 16gb 256gb liya. aap air m2 ke current cost pe ise compare karo. Why to compare with windows?,0,0,2026-03-18T17:32:02Z,maine 60k me macbook air m2 16gb 256gb liya aap air m2 ke current cost pe ise compare karo why to compare with windows,0.0,neutral,0
aJMxLPu9x_M,But mai kyu hi 54 apps kholu windows mai?,0,0,2026-03-18T17:19:58Z,but mai kyu hi 54 apps kholu windows mai,0.0,neutral,0
aJMxLPu9x_M,New e-waste 😂,0,0,2026-03-18T17:14:07Z,new e waste,0.0,neutral,0
pxlzbKqx9dY,Jaldi se LIKE aur SHARE kardo #TGFamily!!!,34,5,2026-03-17T11:44:59Z,jaldi se like aur share kardo tgfamily,0.0,neutral,0
pxlzbKqx9dY,Samsung koi model nikal le lekin display line wala issue ka tension nahi jaa raha hai😂😂😂,0,0,2026-03-22T15:14:16Z,samsung koi model nikal le lekin display line wala issue ka tension nahi jaa raha hai,0.0,neutral,0
pxlzbKqx9dY,Bhai mat lena achha nahi hai mene liya hai camera and display is not good,0,0,2026-03-22T14:49:46Z,bhai mat lena achha nahi hai mene liya hai camera and display is not good,0.5,positive,0
pxlzbKqx9dY,F70e aur isme diff kya hai,0,0,2026-03-22T13:52:59Z,f70e aur isme diff kya hai,0.0,neutral,0
pxlzbKqx9dY,"2019 me app ke videos dekhata tha ab dekh raha hu ,ab app chapri lagate ho",0,0,2026-03-22T07:49:08Z,2019 me app ke videos dekhata tha ab dekh raha hu ab app chapri lagate ho,0.0,neutral,0
pxlzbKqx9dY,5G ??,1,0,2026-03-21T13:58:37Z,5g,0.0,neutral,0
pxlzbKqx9dY,Lattest😂😂,0,0,2026-03-21T13:53:28Z,lattest,0.0,neutral,0
pxlzbKqx9dY,Open SIM tray and show  Sd card slot and two sim hai ki nahi,0,0,2026-03-21T11:06:00Z,open sim tray and show sd card slot and two sim hai ki nahi,0.0,neutral,0
pxlzbKqx9dY,"SIM TRAY NIKALNE KO MANA KIYA HAI KYA SAMSUNG NE , PUBLIC VIDEO DEKHTI HAI DOUBT CLEAR KARNE KE LIYE AUR SIM TRAY NAHI NIKAL KE DIKHAYA TO FON LEGI KAISE",0,0,2026-03-21T11:05:16Z,sim tray nikalne ko mana kiya hai kya samsung ne public video dekhti hai doubt clear karne ke liye aur sim tray nahi nikal ke dikhaya to fon legi kaise,0.0,neutral,0
pxlzbKqx9dY,Tc Guru ji aapse se request hai samsung Dot notch remove kare.,0,0,2026-03-20T15:37:32Z,tc guru ji aapse se request hai samsung dot notch remove kare,0.0,neutral,0
pxlzbKqx9dY,Iske alawa kuch nahi hai phone me...,0,0,2026-03-20T14:54:18Z,iske alawa kuch nahi hai phone me,0.0,neutral,0
pxlzbKqx9dY,"Facebook and Instagram app bahut Big ho gaya hai Battery heating ho raha hai 😢 Internet data bhi jyada end ho jaata hai , main toh remove kar diya hu",0,0,2026-03-20T14:21:58Z,facebook and instagram app bahut big ho gaya hai battery heating ho raha hai internet data bhi jyada end ho jaata hai main toh remove kar diya hu,0.0,neutral,1
pxlzbKqx9dY,"Earpod &
Charger not available 
Charger type",0,0,2026-03-20T10:38:06Z,earpod charger not available charger type,0.0,neutral,0
pxlzbKqx9dY,"Where’s this “offer” for the 6 GB RAM 128gb storage  model  selling at ₹11,999? 

4 GB + 128 GB model is ₹11,999, not the 6 GB + 128 GB version. It actually costs ₹13,499.",0,0,2026-03-20T09:57:58Z,where s this offer for the 6 gb ram 128gb storage model selling at 11 999 4 gb 128 gb model is 11 999 not the 6 gb 128 gb version it actually costs 13 499,0.0,neutral,0
pxlzbKqx9dY,In 2026 water drop notch 😅 lol,0,0,2026-03-20T09:20:16Z,in 2026 water drop notch lol,0.0,neutral,0
pxlzbKqx9dY,"मै गलती से 2018 मे आ गया 😂😂😂 #Realme 2 Pro, Realme U1",0,0,2026-03-20T07:21:19Z,2018 realme 2 pro realme u1,0.0,neutral,0
pxlzbKqx9dY,F06 rebrand,0,0,2026-03-20T04:03:28Z,f06 rebrand,0.0,neutral,0
pxlzbKqx9dY,5:25 mini heart attack,1,0,2026-03-20T02:23:10Z,5 25 mini heart attack,0.0,neutral,0
pxlzbKqx9dY,Yahan aap logon ko koi bhi suggestion milane wala nahin Hai kyunki yahan sari companiyan pay Karti Hai mobile ko unboxing karne ke liye halanki is price range mein is phone ka display bahut hi bekar Hai kuchh bhi theek thak nahin lag raha hai ismein jo lene ka soch rahe hain mere khyal se Sahi nahin Hai bahut sari companiyan is range mein isase bahut achcha phone de rahi hai.,0,0,2026-03-19T22:59:07Z,yahan aap logon ko koi bhi suggestion milane wala nahin hai kyunki yahan sari companiyan pay karti hai mobile ko unboxing karne ke liye halanki is price range mein is phone ka display bahut hi bekar hai kuchh bhi theek thak nahin lag raha hai ismein jo lene ka soch rahe hain mere khyal se sahi nahin hai bahut sari companiyan is range mein isase bahut achcha phone de rahi hai,0.0,neutral,0
pxlzbKqx9dY,"Giveaway Samsung m17e 🙏🙏
State west Bengal",0,0,2026-03-19T16:06:46Z,giveaway samsung m17e state west bengal,0.0,neutral,0
pxlzbKqx9dY,"Downgrade phone 
It's 5 years back
Shameless samsung",0,0,2026-03-19T14:05:29Z,downgrade phone it s 5 years back shameless samsung,0.0,neutral,1
pxlzbKqx9dY,Cam is not at all upto d mark,0,0,2026-03-19T13:15:40Z,cam is not at all upto d mark,0.0,neutral,0
pxlzbKqx9dY,I want new phone between 10000. To 12000 with good camera and Best store also with strong body,0,1,2026-03-19T12:55:19Z,i want new phone between 10000 to 12000 with good camera and best store also with strong body,0.5,positive,0
pxlzbKqx9dY,Ai Pulse 2 is better than this one,1,0,2026-03-19T12:02:40Z,ai pulse 2 is better than this one,0.0,neutral,0
pxlzbKqx9dY,Tatti,0,0,2026-03-19T11:30:44Z,tatti,0.0,neutral,0
pxlzbKqx9dY,"If vishal dadlani or any celebrity comented here then what you'll buy this phone? If you buy then you're the fakes one like many other peoples around you its 2026, Go for your nation and choose whatever but remember,Samsung is the king in this era of 2026...prove them wrong",0,0,2026-03-19T05:18:32Z,if vishal dadlani or any celebrity comented here then what you ll buy this phone if you buy then you re the fakes one like many other peoples around you its 2026 go for your nation and choose whatever but remember samsung is the king in this era of 2026 prove them wrong,-0.5,negative,1
pxlzbKqx9dY,Great 👍 job by samsung galaxy M series😊🎉❤👌🙏👍🇮🇳,0,0,2026-03-19T00:42:08Z,great job by samsung galaxy m series,0.5,positive,0
pxlzbKqx9dY,Diff bet M17e 5G  vs A07 5G,0,0,2026-03-18T20:17:42Z,diff bet m17e 5g vs a07 5g,0.0,neutral,0
pxlzbKqx9dY,"Amoled nahi... 😅😅
❤ SAMSUNG Mobiles 📱",0,0,2026-03-18T18:00:28Z,amoled nahi samsung mobiles,0.0,neutral,0
pxlzbKqx9dY,"Bakwas phone 
Samsung M17 is far better than this",0,0,2026-03-18T16:56:26Z,bakwas phone samsung m17 is far better than this,0.0,neutral,0
pxlzbKqx9dY,बैटरी mha बढ़ाओ सैमसंग फोन की,1,0,2026-03-18T16:23:44Z,mha,0.0,neutral,0
pxlzbKqx9dY,Image pop out ka option hai,0,0,2026-03-18T15:38:00Z,image pop out ka option hai,0.0,neutral,0
pxlzbKqx9dY,Ye to tatti hai,0,0,2026-03-18T14:31:10Z,ye to tatti hai,0.0,neutral,0
pxlzbKqx9dY,Big fan,0,0,2026-03-18T13:23:40Z,big fan,0.0,neutral,0
pxlzbKqx9dY,Isme adapter nhi de rha h,0,0,2026-03-18T12:50:25Z,isme adapter nhi de rha h,0.0,neutral,1
pxlzbKqx9dY,Solid performance 😂,0,0,2026-03-18T11:57:27Z,solid performance,0.0,neutral,0
pxlzbKqx9dY,will you promote Ai+ phone?,0,0,2026-03-18T11:40:10Z,will you promote ai phone,0.0,neutral,0
pxlzbKqx9dY,I phone 17 pro le ya 18 pro ka wait kre,1,0,2026-03-18T11:23:36Z,i phone 17 pro le ya 18 pro ka wait kre,0.0,neutral,0
pxlzbKqx9dY,Sir noise smartwatch konsi latest hain,1,0,2026-03-18T10:45:44Z,sir noise smartwatch konsi latest hain,0.0,neutral,0
pxlzbKqx9dY,Technical guruji 👍🏻,0,0,2026-03-18T08:07:19Z,technical guruji,0.0,neutral,0
pxlzbKqx9dY,%e,0,0,2026-03-18T06:57:25Z,e,0.0,neutral,0
pxlzbKqx9dY,Monster no charger no full hd no latest notch 😂😂😂😂,0,0,2026-03-18T06:36:51Z,monster no charger no full hd no latest notch,0.0,neutral,0
pxlzbKqx9dY,Lava Vivo oppo redmi realme poco jitna company hai sabhi log box mein charger deti Hai lekin Samsung kyon nahin dega yah awaaz uthao sabhi log Samsung ka jo game Hai sab band karna padega India mein,0,0,2026-03-18T06:05:44Z,lava vivo oppo redmi realme poco jitna company hai sabhi log box mein charger deti hai lekin samsung kyon nahin dega yah awaaz uthao sabhi log samsung ka jo game hai sab band karna padega india mein,0.0,neutral,1
bmIoCuReH0I,Jaldi se LIKE aur SHARE kardo #TGFamily!!!,30,2,2026-03-16T13:44:14Z,jaldi se like aur share kardo tgfamily,0.0,neutral,0
bmIoCuReH0I,"Thank you technical guruji, i was going to buy a airpods pro 3 but after seeing this review of Samsung buds 4 pro, I'm gonna order these, they seem better in every aspect!❤",0,0,2026-03-21T17:05:47Z,thank you technical guruji i was going to buy a airpods pro 3 but after seeing this review of samsung buds 4 pro i m gonna order these they seem better in every aspect,0.0,neutral,0
bmIoCuReH0I,I got mine buds4 pro a week ago and i'm lovin it paaji bhaiya.. 😅😅😅,0,0,2026-03-21T12:54:38Z,i got mine buds4 pro a week ago and i m lovin it paaji bhaiya,0.0,neutral,0
bmIoCuReH0I,Samsung should use big led light,0,0,2026-03-21T03:39:50Z,samsung should use big led light,0.0,neutral,0
bmIoCuReH0I,"Samsung Galaxy Buds 3 Pro खरीदे थे, लेकिन 3 महीने 
 इतने कम समय में ही चार्जिंग केस की पूरी पॉलिश उतरने लगी है। एक प्रीमियम प्रोडक्ट से इस तरह की घटिया क्वालिटी की उम्मीद बिल्कुल नहीं थी।
​इससे भी ज्यादा दुखद मेरा अनुभव MBS Mall, Gurgaon के कस्टमर केयर सेंटर पर रहा। वहाँ के स्टाफ का व्यवहार बेहद असहयोगपूर्ण और गैर-पेशेवर था।",0,0,2026-03-20T15:50:15Z,samsung galaxy buds 3 pro 3 mbs mall gurgaon,0.0,neutral,0
bmIoCuReH0I,Airpods 3 me design flaw tha mere pas h charging problem hoti h,0,0,2026-03-20T04:35:52Z,airpods 3 me design flaw tha mere pas h charging problem hoti h,0.0,neutral,0
bmIoCuReH0I,Awsome ❤,0,0,2026-03-19T16:26:22Z,awsome,0.0,neutral,0
bmIoCuReH0I,Ya Alagi level ka Product hai 😅😅 6:52,0,0,2026-03-19T10:52:07Z,ya alagi level ka product hai 6 52,0.0,neutral,0
bmIoCuReH0I,How did people not like the new Samsung earbuds' design here?,0,0,2026-03-18T19:32:21Z,how did people not like the new samsung earbuds design here,0.0,neutral,0
bmIoCuReH0I,Sony WF 1000XM6 are way better than this!,0,0,2026-03-18T13:45:41Z,sony wf 1000xm6 are way better than this,0.0,neutral,0
bmIoCuReH0I,Great video..,0,0,2026-03-18T10:48:58Z,great video,0.5,positive,0
bmIoCuReH0I,2:48 Harshit rana yaha kya kar rha hai,2,0,2026-03-18T06:57:47Z,2 48 harshit rana yaha kya kar rha hai,0.0,neutral,0
bmIoCuReH0I,"Bullshit phone,, even quality paramrters got compromised significantlly and so called infuencers like you just making ppl cone by selling hype..Coz.these big companies pays u well enough.",0,0,2026-03-17T21:38:58Z,bullshit phone even quality paramrters got compromised significantlly and so called infuencers like you just making ppl cone by selling hype coz these big companies pays u well enough,0.0,neutral,0
bmIoCuReH0I,"Sir वीडियो बना देते हो पर सैमसंग सर्विस सेन्टर लोकल मार्केट सर्विस सेन्टर वीडियो बनो sir जहां सैमसंग मोबाइल  कुछ सामान खराब हु तो मदर मदरबोर्ड खराब है बोल देते हैं जब की मदरबोर्ड खराबनहीं रहता है  सर्विस सेंटर वाले फूल पैसा कमा रहे हैं  

कुछ वीडियो सर्विस सेंटर के नाम पर भी बनाओ 😮 प्रोडक्ट अच्छा है अच्छा है बोलकर लोगों को उल्लू बना जाते 
 हैं वही लोग आपके YouTube वीडियो को देखकर प्रोडक्ट खरीदते हैं  लास्ट में सर्विस के नाम कट जाते हैं",0,0,2026-03-17T17:24:32Z,sir sir youtube,0.0,neutral,0
bmIoCuReH0I,@technicalGuruji kya iske sabhi feature without samsung mobile ke use kar sakte hai.kunki maine isko launch date par hi purchase kiya hu but head gesture ya kuch other feature use nahi kar pa rha hu,0,0,2026-03-17T14:56:19Z,technicalguruji kya iske sabhi feature without samsung mobile ke use kar sakte hai kunki maine isko launch date par hi purchase kiya hu but head gesture ya kuch other feature use nahi kar pa rha hu,0.0,neutral,1
bmIoCuReH0I,22000 ka to phone hai mera 😂😂😂,0,0,2026-03-17T14:13:53Z,22000 ka to phone hai mera,0.0,neutral,0
bmIoCuReH0I,Nice 👍🏻,1,0,2026-03-17T12:58:10Z,nice,0.5,positive,0
bmIoCuReH0I,Please make a video on IEMs from Headphone Zone. Which one is the best?,2,0,2026-03-17T10:53:29Z,please make a video on iems from headphone zone which one is the best,0.5,positive,1
bmIoCuReH0I,#Bologuruji #BOLOGURUJI #bologuruji I want to meet you bhai plssss 🙏 it's very important 🙏,0,0,2026-03-17T10:07:22Z,bologuruji bologuruji bologuruji i want to meet you bhai plssss it s very important,0.0,neutral,0
bmIoCuReH0I,Bose would be better,1,0,2026-03-17T09:54:29Z,bose would be better,0.0,neutral,0
bmIoCuReH0I,Technical guruji 👍🏻,0,0,2026-03-17T08:11:21Z,technical guruji,0.0,neutral,0
bmIoCuReH0I,Good,0,0,2026-03-17T05:54:43Z,good,0.5,positive,0
bmIoCuReH0I,"""Hi @TechnicalGuruji, mera ek bada concern hai. Agar mujhe apni photos/videos 80-90 saal ya usse bhi zyada time ke liye preserve karni ho, toh best cloud platform kaunsa hai? Google Photos, iCloud, ya koi Plz guide! #AskTG #TechnicalGuruji #DataPreservation",0,0,2026-03-17T05:50:33Z,hi technicalguruji mera ek bada concern hai agar mujhe apni photos videos 80 90 saal ya usse bhi zyada time ke liye preserve karni ho toh best cloud platform kaunsa hai google photos icloud ya koi plz guide asktg technicalguruji datapreservation,0.0,neutral,1
bmIoCuReH0I,Buds 3 pro jaise chaging problam to nahi hai ?,0,0,2026-03-17T05:49:59Z,buds 3 pro jaise chaging problam to nahi hai,0.0,neutral,0
bmIoCuReH0I,Oppo N6 Fold Unboxing video please,0,0,2026-03-17T05:34:48Z,oppo n6 fold unboxing video please,0.0,neutral,0
bmIoCuReH0I,Total waste of money samsung products,0,0,2026-03-17T05:27:22Z,total waste of money samsung products,0.0,neutral,0
bmIoCuReH0I,Plzz review JLAB anc TWS,0,1,2026-03-17T05:19:28Z,plzz review jlab anc tws,0.0,neutral,0
bmIoCuReH0I,Bro Gaurav Chaudhary chanel par vlog ku nahi ate?,0,0,2026-03-17T04:45:45Z,bro gaurav chaudhary chanel par vlog ku nahi ate,0.0,neutral,0
bmIoCuReH0I,Jai Shree Krishna.,0,0,2026-03-17T03:39:25Z,jai shree krishna,0.0,neutral,0
bmIoCuReH0I,Gareeebooooooo,1,0,2026-03-17T03:29:36Z,gareeebooooooo,0.0,neutral,0
bmIoCuReH0I,Aapke wrist pe watch kon si hai bahut aachi lag rhi hai sir❤❤❤❤,0,0,2026-03-17T03:15:17Z,aapke wrist pe watch kon si hai bahut aachi lag rhi hai sir,0.0,neutral,0
bmIoCuReH0I,So not an airpods clone now 😮😮,1,0,2026-03-17T02:21:14Z,so not an airpods clone now,0.0,neutral,0
bmIoCuReH0I,Nice One Brother ❤️🔥👌,2,0,2026-03-17T02:13:54Z,nice one brother,0.5,positive,0
bmIoCuReH0I,For someone who wants similar experience in budget then go for Realme Buds Air 8,0,0,2026-03-17T02:11:03Z,for someone who wants similar experience in budget then go for realme buds air 8,0.0,neutral,0
bmIoCuReH0I,Ye jo larki apki video me aw rahi he ye apki wife he aur pehle do ek jesi larkia aati thee shayad behne thee wo kahan gayi 😂😢,0,0,2026-03-17T01:51:49Z,ye jo larki apki video me aw rahi he ye apki wife he aur pehle do ek jesi larkia aati thee shayad behne thee wo kahan gayi,0.0,neutral,1
bmIoCuReH0I,Kyu has rahe ho bhai nora fatehi ka new wala gana sun rahe ho kay😅,0,0,2026-03-17T01:49:47Z,kyu has rahe ho bhai nora fatehi ka new wala gana sun rahe ho kay,0.0,neutral,0
bmIoCuReH0I,Samsung Video 😂,0,0,2026-03-17T01:42:19Z,samsung video,0.0,neutral,0
bmIoCuReH0I,Thanks,0,0,2026-03-17T00:09:10Z,thanks,0.0,neutral,0
bmIoCuReH0I,"I ve galaxy buds2 pro..
Still paisa wasul❤",0,0,2026-03-17T00:02:03Z,i ve galaxy buds2 pro still paisa wasul,0.0,neutral,0
bmIoCuReH0I,"Sony xperia 1 vii review please bro, why Don't do this???",0,0,2026-03-16T21:53:23Z,sony xperia 1 vii review please bro why don t do this,0.0,neutral,0
bmIoCuReH0I,Sir What level of ip rating?😮😮😮,1,0,2026-03-16T19:24:41Z,sir what level of ip rating,0.0,neutral,0
bmIoCuReH0I,Hiiiiii sir,0,0,2026-03-16T19:23:39Z,hiiiiii sir,0.0,neutral,0
bmIoCuReH0I,Watching with same buds 4pro😘,0,0,2026-03-16T18:14:02Z,watching with same buds 4pro,-0.5,negative,1
bmIoCuReH0I,*MasT Motaa Bhai* .. 👌🏿,0,0,2026-03-16T18:12:41Z,mast motaa bhai,0.0,neutral,0
bhekRjZdbkI,Jaldi se LIKE aur SHARE kardo #TGFamily!!!,34,3,2026-03-15T15:10:39Z,jaldi se like aur share kardo tgfamily,0.0,neutral,0
bhekRjZdbkI,"#bologuruji
Iqoo z11x vs poco m8",2,0,2026-03-21T07:33:45Z,bologuruji iqoo z11x vs poco m8,0.0,neutral,0
bhekRjZdbkI,"#bolo guruji 
OnePlus 15 buy 
I phone 17 
Use only camere ??",0,0,2026-03-20T17:59:32Z,bolo guruji oneplus 15 buy i phone 17 use only camere,0.0,neutral,0
bhekRjZdbkI,App giveaway kyu nahi karte please give me MacBook,0,0,2026-03-20T17:52:42Z,app giveaway kyu nahi karte please give me macbook,0.0,neutral,0
bhekRjZdbkI,"#bologuruji
Poco m8 vs poco x7 ?",2,0,2026-03-20T09:46:12Z,bologuruji poco m8 vs poco x7,0.0,neutral,0
bhekRjZdbkI,"#bologuruji Namaste gourav bhai ..mere iphone 17 mei jb se ios 26.3.1pr update kiya hh tb se bugs aa rhe bhut kbi whatts app hang hota hh kbi koi app hang hoti hh solution bta do koi guruji
Love from Punjab ❤",0,0,2026-03-19T17:19:48Z,bologuruji namaste gourav bhai mere iphone 17 mei jb se ios 26 3 1pr update kiya hh tb se bugs aa rhe bhut kbi whatts app hang hota hh kbi koi app hang hoti hh solution bta do koi guruji love from punjab,0.5,positive,0
bhekRjZdbkI,"With a budget of 1 lakh, which desktop is ideal for AI, Adobe and development tasks? #Bologuruji #TGFfamily",0,0,2026-03-19T15:42:55Z,with a budget of 1 lakh which desktop is ideal for ai adobe and development tasks bologuruji tgffamily,0.0,neutral,1
bhekRjZdbkI,#bologuruji snapdragon X2 lineup wale laptops India me kab aayenge?,0,0,2026-03-18T15:39:03Z,bologuruji snapdragon x2 lineup wale laptops india me kab aayenge,0.0,neutral,0
bhekRjZdbkI,Ipad 12 ke bare me bataeeye sir,0,0,2026-03-18T07:28:48Z,ipad 12 ke bare me bataeeye sir,0.0,neutral,1
bhekRjZdbkI,"#bologuruji 
Please suggest a phone in under ₹20000 budget with amoled display and support atleast till android 18. ( Camera weak hoga toh chalega bas performance accha ho )",2,0,2026-03-18T04:34:08Z,bologuruji please suggest a phone in under 20000 budget with amoled display and support atleast till android 18 camera weak hoga toh chalega bas performance accha ho,0.0,neutral,0
bhekRjZdbkI,"#bologuruji
Moto edge 70 pro kab tak launch ho sakta hai.
Aur guruji me West Bengal Siliguri se hun kya Siliguri ka naam sune hai kya aap kabhi  Siliguri aaye hai",0,0,2026-03-17T11:43:56Z,bologuruji moto edge 70 pro kab tak launch ho sakta hai aur guruji me west bengal siliguri se hun kya siliguri ka naam sune hai kya aap kabhi siliguri aaye hai,0.0,neutral,0
bhekRjZdbkI,"#BoloGuruji
Bro Main Twitter pe itna Active nahi hu to Mujhe Pehchaan te Hai ya Nahi..
App Honey Singh Ji ke Bhai Jese Ho ya Bhai ho toh Unse ek Song ke Copyright kyu nahi le lete hain Aap Bade Bade Speaker ki Unboxing karte hai aur Phones ke Speakers ki Bhi Testing Ho jayegi.. Song Like Shor Machega from Movie Mumbai Saga.. #BoloGuruji
Jai Hind Vande Mataram 🇮🇳🇮🇳",0,0,2026-03-17T06:54:09Z,bologuruji bro main twitter pe itna active nahi hu to mujhe pehchaan te hai ya nahi app honey singh ji ke bhai jese ho ya bhai ho toh unse ek song ke copyright kyu nahi le lete hain aap bade bade speaker ki unboxing karte hai aur phones ke speakers ki bhi testing ho jayegi song like shor machega from movie mumbai saga bologuruji jai hind vande mataram,-0.5,negative,1
